name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,
Generation of electricity from 3.2 MW capacity wind mills by Gujarat JHM at Bhambarwadi  Maharashtra,CDMDB0001540,3.2,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.1166,74,,Wind,
Bundled Wind Power Project- Parikh Gp (EKI CDM.Sept-10-01),CDMDB0008186,3.15,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundle Wind Power Project-EnKing International (CDM.SEP-09-01),CDMDB0009544,3.05,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project in Barmer and Jaisalmer  Rajasthan,CDMDB0009408,3.05,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2 x 1.5 MW Wind Power Project by Alagar Jewellers,CDMDB0007402,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2 x 1.5MW Wind Power Projects by Idupulapadu Cotton Mills Private Limited,CDMDB0008827,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.0375,77.5563,,Wind,
3 MW (2* 1.5 MW) Bundled Wind Power Project at Rajasthan,CDMDB0006674,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.53011,72.545,,Wind,
3 MW Captive Wind Project by Bhagwati Spherocast Pvt. Ltd in Gujarat,CDMDB0009958,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3 MW Grid connected Wind Electricity Generation at Tirunelveli District  Tamil Nadu  India,CDMDB0005001,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3 MW Wind Power Plant of SMC at Gosa village in Porbandar district of Gujarat state  India,CDMDB0009750,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3 MW Wind Power Project at Chikkasiddavanahalli village  Chitradurga district  Karnataka,CDMDB0001308,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.2333,76.4333,,Wind,
3 MW Wind Power Project by Fashion Suitings (P) Ltd,CDMDB0006640,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.79589,71.09178,,Wind,
3 MW Wind Power Project by Jalaram Ceramics at Bhachau in Kutch  Gujarat,CDMDB0003586,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.23,70.65,,Wind,
3 MW Wind power project in Madhyapradesh,CDMDB0009402,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.8343,76.0801,,Wind,
3 MW Wind power project in Rajasthan,CDMDB0004433,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.51642,72.51369,,Wind,
3 MW bundled Wind Power project at Ambaliyara and Jangi Villages  district Kutch  Gujarat  India  implemented by M/s Terapanth Foods Limited and Kutch Salt & Allied Industries Limited.,CDMDB0004050,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.2287,70.4495,,Wind,
3 MW bundled wind Power Project in Tamil Nadu,CDMDB0007585,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.81878,77.36394,,Wind,
3 MW bundled wind power project in Tamil Nadu,CDMDB0009420,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3 MW grid connected wind power project by M/s Geetarani Mohanty,CDMDB0009476,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.854,71.1108,,Wind,
3 MW wind farm project for Gupta Coalfields & Washeries Limited,CDMDB0003494,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3 MW wind project by Shah Foils,CDMDB0005527,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.0 MW BEL grid-connected wind power project at Somarigudda  Hassan district  Karnataka  India,CDMDB0004997,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.0 MW Wind Power Project Activity by BVSR Constructions Private Limited,CDMDB0007161,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
3.0 MW Wind energy project in Karnataka,CDMDB0003575,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled 3.0 MW Wind Energy Project in Tamilnadu,CDMDB0001121,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.44,77.44,,Wind,
Bundled Wind Power Project in Maharashtra,CDMDB0004197,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.74167,73.93357,,Wind,
Generation of electricity from 3.0MW capacity wind turbines by Avon Cycles Limited,CDMDB0008407,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.83711,71.11011,,Wind,
Grid connected Wind Power Project by M/s Geetarani Mohanty at Tamil Nadu  India,CDMDB0008766,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.7899,77.33,,Wind,
Priyadarshini - Pertinent Wind Power Project in Maharashtra,CDMDB0009508,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Rasi Seeds Pvt. Ltd. 2Nos x 1.5 MW Wind Project 2011 Akal  Rajasthan,CDMDB0007584,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Srinivasa Hatcheries Limited 3MW Wind Project 2010,CDMDB0007871,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.1867,75.4725,,Wind,
The Converging World Renewable Energy India Wind Farm Phase 1,CDMDB0004243,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.2955,77.7685,,Wind,
Wind Energy Based Electricity Generation Project in Rajasthan,CDMDB0007477,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.8303,71.1162,,Wind,
Wind Power Electricity Generation in Maharashtra,CDMDB0009755,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by ILC Industries Limited,CDMDB0004541,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.07922,75.79889,,Wind,
Wind Power Project by KPR Fertilisers Limited,CDMDB0003445,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by National Enterprises at Tamil Nadu  India,CDMDB0005678,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.03656,77.57717,,Wind,
Wind Power Project in Tirunelveli district  Tamil Nadu  India by M/s Binaguri Tea Company Pvt. Ltd.,CDMDB0005271,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.325,77.791,,Wind,
Wind Project Activity by White House,CDMDB0009643,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project of 3 MW at Kottathara Village  Palakkad District  Kerala  India,CDMDB0005205,3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Power Generation by Devendran Coal International Private Limited.,CDMDB0008596,2.95,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Grid connected 2.9 MW Wind Power Project in INDIA by KAMAL ENGINEERING CORPORATION [UNIT OF KEC INDUSTRIES LTD],CDMDB0009388,2.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.95494,77.58756,,Wind,
Bundled wind power project in Tamil Nadu  India,CDMDB0009842,2.9,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.85 MW Bundled Wind Power Project by Manjeet Cotton  India,CDMDB0005647,2.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.8 MW Wind power project in Tamil Nadu & Rajasthan,CDMDB0009195,2.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.75 MW Bundled Wind Power Project in Karnataka,CDMDB0008040,2.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.2756,75.7511,,Wind,
2.75 MW Wind Power Project at Marudhar Fashions.,CDMDB0005874,2.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Grid Connected Wind Electricity Generation Project in Karnataka,CDMDB0003553,2.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.00044,75.8775,,Wind,
MMEPL Renewable Energy Generation at Tamil Nadu,CDMDB0004100,2.75,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.29382,77.7135,,Wind,
Bundled Wind Power Project at Rajasthan India,CDMDB0009950,2.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project in Maharashtra & Gujarat by WPPL,CDMDB0004382,2.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.85,74.66667,,Wind,
2.5 MW BEL grid-connected wind power project at Davanagere district  Karnataka  India,CDMDB0001216,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.13,75.47,,Wind,
2.5 MW Bundled Wind Power Project in Maharashtra (India),CDMDB0002543,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.62,77.95,,Wind,
2.5 MW Wind Power Project by M/s Marudhar Fashions  India,CDMDB0004761,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.79647,70.95269,,Wind,
2.5 MW Wind Project by Gokul Refoils & Solvent Limited,CDMDB0009722,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.5 MW power generation through installation of wind turbine generators in Tamil Nadu  India,CDMDB0009419,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.5 MW wind energy based power generation in Tamil Nadu by KBSPL,CDMDB0009658,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of Electricity from 2.50 MW wind turbine in Tirunelveli District  Tamilnadu  India by M/s. Woodbriar Estate Ltd,CDMDB0008971,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Generation of electricity from 2.5 MW capacity wind mills by Gujarat JHM Hotels Pvt. Ltd at Soda Mada Rajasthan,CDMDB0000481,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.5442,70.5444,,Wind,
HMIPL WIND POWER CDM PROJECT,CDMDB0007080,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Installation of Wind power project by Kilburn Chemicals Ltd,CDMDB0001690,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.27,77.717,,Wind,
Wind Power Project activity by HRG,CDMDB0008377,2.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.17819,75.48122,,Wind,
Green Electricity Generation from Wind Power Project located in Coimbatore  India,CDMDB0009700,2.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project By Unique Forwarders (CDM.OCT.-11-02),CDMDB0009580,2.45,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.4 MW Wind Power Project at Tirunelveli Dist.  Tamilnadu,CDMDB0005234,2.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.05772,77.42139,,Wind,
2.4 MW Wind Power Project in Rajasthan State,CDMDB0006281,2.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Liberty Oil Mills Limited - Wind Power Project,CDMDB0010168,2.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Project Activity by Cape Electric Corporation,CDMDB0005810,2.4,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.0456,77.4552,,Wind,
Wind Project Activity by PPS Enviro Power Pvt. Limited,CDMDB0008197,2.3,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Electricity generation through wind power project at Jaora-MP & Tenkasi-TN,CDMDB0005529,2.25,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.1 MW Wind Power Project by Kaizen Switchgear Products in Rajkot District of Gujarat,CDMDB0009918,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.12439,71.08233,,Wind,
2.1 MW Wind Power Project by Om Vinyls Private Limited,CDMDB0009702,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.385,68.72239,,Wind,
2.1 MW Wind Power Project in Rajasthan,CDMDB0008478,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.15992,70.76028,,Wind,
2.1 MW Wind Project of Colourtex Industries Ltd. at Kutch district in Gujarat state  India.,CDMDB0009906,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.32767,68.73142,,Wind,
2.1 MW wind power project of Jose Thomas Pattara at Tamil Nadu  India,CDMDB0004976,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.10 MW Bundled Wind Power Generation in Tamil Nadu and Madhya Pradesh,CDMDB0008159,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2.10 MW Wind Power Project by M/s Chhotabhai Jethabhai Patel & Co. (CJP) at Belwa Ranaji Village  Shergarh Taluka  Jodhpur District  Rajasthan  India,CDMDB0004693,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.47556,72.50372,,Wind,
2.10 MW Wind Project in Rajasthan,CDMDB0008925,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.6771,73.0763,,Wind,
GHG abatement through wind power generation in Tamil Nadu  India,CDMDB0009048,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.90139,77.50903,,Wind,
WIND PROJECT ACTIVITY BY IDEAL DETONATORS PVT LIMITED,CDMDB0004767,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.04586,77.58478,,Wind,
Wind Power Project by M/s Kukreja Enterprises at Jath  Maharashtra  India,CDMDB0010180,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.0547,-75.2864,,Wind,
Wind Power Project in Karnataka India,CDMDB0007434,2.1,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.39836,76.88581,,Wind,
1.85 MW Bundled Wind Power Generation in Tamil Nadu,CDMDB0004998,1.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Gujarat Multi Gas Base Chemicals Pvt. Ltd. (EKIESL-CDM.May-12-01),CDMDB0009671,1.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project by Plasti Surge Industries Pvt. Ltd.,CDMDB0009624,1.85,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.2898,77.7133,,Wind,
1.8 MW Small Scale Wind Energy Project in Maharashtra-India by M/s Biotech Vision Care Pvt Ltd.,CDMDB0004346,1.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.8 MW Wind Power Project in Tamil Nadu  India,CDMDB0009345,1.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Power Project by DTC and VST,CDMDB0004313,1.8,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
0.85 MW x 2 Wind Turbine Generator project,CDMDB0009619,1.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.49806,74.54147,,Wind,
1.7 MW Wind Power project by City Corporation Ltd,CDMDB0009459,1.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind Power Project of RVC,CDMDB0009835,1.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Wind power project by UPL  India,CDMDB0007966,1.7,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.65 MW Wind Power Project by G. R. Engineering Pvt. Ltd.,CDMDB0009177,1.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.65 MW Wind Power Project for the grid by SVS Projects Private Limited,CDMDB0007329,1.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.92369,77.54986,,Wind,
1.65 MW Wind Power Project in Gujarat,CDMDB0005010,1.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.2089,70.6354,,Wind,
1.65 MW wind energy project by M/s. Dollar Apparels,CDMDB0007006,1.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,10.64647,77.21789,,Wind,
Wind energy based eco friendly electricity generation project located at Theni district  Tamil Nadu  India,CDMDB0004351,1.65,,India,,Clean Development Mechanism,https://cdm.unfccc.int,9.92411,77.54197,,Wind,
1.6 MW Wind Power CDM Project by Protectron Electromech Pvt. Ltd,CDMDB0006970,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.3617,75.663,,Wind,
1.6 MW Wind Power Project by M/s. Prachar Energy in Rajasthan  India,CDMDB0007772,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
2*0.8 MW Wind Power CDM Project by Siddaganga Oil Extractions Pvt. Ltd.  Andhra Pradesh  India,CDMDB0009288,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Sigrun group bundled wind power Version 01 September 09  2007 project,CDMDB0003863,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.2849,75.6191,,Wind,
Small Scale Wind Energy project in India by Shabnam Petrofils Pvt. Ltd,CDMDB0009453,1.6,,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.08386,70.04883,,Wind,
1.5 MW Dharampal Satyapal Sons Pvt. Ltd. Wind Project at Jaisalmer  Rajasthan 2010,CDMDB0006403,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.5 MW Grid connected Wind Electricity Generation at Tirunelveli District  Tamil Nadu  India.,CDMDB0003981,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.2822,77.7359,,Wind,
1.5 MW Grid connected Wind Electricity Generation at Tirunelveli District  Tamilnadu  India by Kallam Agro Products and Oils Private Limited,CDMDB0002770,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,8.25317,77.80092,,Wind,
1.5 MW Wind Energy Project by M/s. Allum Veerabhadrappa in Chitradurga district  Karnataka.,CDMDB0007589,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.0833,76.4375,,Wind,
1.5 MW Wind Power CDM Project by M/s.Kilburn Chemicals Limited  Tamilnadu  India (Renewable Energy Wind),CDMDB0009398,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.5 MW Wind Power Plant of Zenith Silk Mills at Kosha Village  in Kutch district of Gujarat state  India,CDMDB0008230,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
1.5 MW Wind Power Project in Maharashtra by M/s. Allgrow ventures,CDMDB0004992,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.719,73.9015,,Wind,
1.5 MW Wind Power Project in Rajasthan,CDMDB0006952,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.55964,72.54564,,Wind,
1.5 MW Wind Power Project in Rajasthan by Jivraj Tea Limited,CDMDB0009586,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.378,72.426,,Wind,
1.5 MW Wind Power Project in Sinnar  Maharashtra,CDMDB0004223,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.72611,73.92306,,Wind,
1.5 MW wind power project of Nirmal B. Thakkar H.U.F. at Rajasthan  India,CDMDB0005531,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.5604,72.5645,,Wind,
1.5 MW wind power project.,CDMDB0004436,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,26.51744,72.50194,,Wind,
1.50 MW Wind Power Project at Mahuriya  Madhya Pradesh  India,CDMDB0006220,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.87154,76.08687,,Wind,
1.50 MW Wind Power Project by JC Retail India Pvt. Ltd. Pune Maharashtra  India,CDMDB0005370,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
Bundled Wind Energy Project in Maharashtra  India,CDMDB0010035,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.5592,95.1667,,Wind,
KL Rathi Steels 1.5 MW Wind Power Project at Kutch District  Gujarat,CDMDB0002706,1.5,,India,,Clean Development Mechanism,https://cdm.unfccc.int,,,,Wind,
