country,name,gppd_idnr,wepp_location_id
USA,Upchurch Solar Center LLC,USA0058812,69638
USA,Upper Androscoggin,USA0054202,16501
USA,Upper Baker,USA0003861,30972
USA,Upper Barker,USA0052171,
USA,Upper Beaver,USA0003643,29485
USA,Upper Beaver Falls Project,USA0010490,70513
USA,Upper Blackstone (MA) Treasure Valley,USA0059781,68862
USA,Upper Dawson,USA0000489,35104
USA,Upper Falls,USA0009096,36365
USA,Upper Gorge,USA0000407,25102
USA,Upper Kalskag,USA0057054,62181
USA,Upper Malad,USA0000823,22761
USA,Upper Mechanicville,USA0000625,27596
USA,Upper Molina,USA0000521,35674
USA,Upper Newton Falls,USA0058679,52110
USA,Upper Pacolet Hydro,USA0058257,26457
USA,Upper Power Plant,USA0000844,
USA,Upper Salmon A,USA0000822,22772
USA,Upper Salmon B,USA0007079,22772
USA,Upper Sterling,USA0007474,48669
USA,Upriver Dam Hydro Plant,USA0050380,36366
USA,Upson Rocky Creek Solar Plant,USA0058485,
USA,Urquhart,USA0003295,32995
USA,Utah Red Hills Renewable Energy Park,USA0058660,63058
USA,Utility Plants Section,USA0050308,
USA,Uwharrie Mountain Renewable,USA0058526,
USA,V C Summer,USA0006127,32993
USA,V H Braunig,USA0003612,31969
USA,VA Sepulveda Ambulatory Care Center,USA0058249,
USA,VEC Alburgh Array,USA0060860,
USA,VMEA 1 Credit Gen,USA0007440,57043
USA,VMEA Peaking Gen,USA0007441,57044
USA,Vaca Dixon Battery Storage System,USA0059256,
USA,Vaca Dixon Solar Station,USA0057041,60024
USA,Vacaville,USA0059058,61622
USA,Valdez,USA0006306,45401
USA,Valdez Cogen,USA0007841,12615
USA,Valdosta,USA0060448,21127
USA,Valdosta Water Treatment Plant,USA0054839,
USA,Vale Air Solar Center  LLC,USA0060335,
USA,Valencia,USA0006515,16371
USA,Valencia Energy Facility,USA0055802,
USA,Valencia Solar,USA0059454,67497
USA,Valenite,USA0056131,
USA,Valentine Wind  LLC,USA0059736,
USA,Valero Refinery Cogeneration Unit 1,USA0055851,
USA,Valero Refinery Corpus Christi West,USA0050121,
USA,Vallecito Hydroelectric,USA0050206,
USA,Valley (CA),USA0000408,
USA,Valley (WI),USA0004042,37210
USA,Valley Center,USA0060509,65940
USA,Valley Center 1,USA0058906,65940
USA,Valley Center 2,USA0058907,65940
USA,Valley Falls Hydroelectric Facility,USA0050034,26034
USA,Valley Queen Cheese,USA0056274,56918
USA,Valley Sanitary District WTP Solar,USA0060824,
USA,Valley View,USA0000487,26181
USA,Valley View Solar,USA0060247,
USA,Valley View Transmission LLC,USA0057434,63527
USA,Valmont,USA0000477,46204
USA,Valmont Combustion Turbine Project,USA0055207,
USA,Valparaiso Solar  LLC,USA0058797,68328
USA,Van Sant Station,USA0007318,18583
USA,Van Slyke Solar Center  LLC,USA0059761,
USA,Vance Solar Farm  LLC,USA0059928,
USA,Vandalia,USA0002165,35911
USA,Vanderbilt University Power Plant,USA0052048,
USA,Vandolah Power Station,USA0055415,48013
USA,Vansycle,USA0055125,38153
USA,Vansycle II Wind Energy Center,USA0058324,
USA,Vantage Wind Energy LLC,USA0057188,58337
USA,Varick,USA0002621,27874
USA,Vasco Winds,USA0057700,
USA,Vega Baja,WRI1028009,30948
USA,Vega Solar,USA0059555,
USA,Velva Windfarm LLC,USA0056670,54864
USA,Venable Solar 1,USA0058289,
USA,Venable Solar 2,USA0058290,
USA,Venice,USA0000913,35274
USA,Venice Hydro,USA0000072,26182
USA,Venice Resources Gas Recovery,USA0054539,
USA,Veolia ES Blackfoot Landfill Facility,USA0058577,58372
USA,Veolia Energy Trenton L.P.,USA0050094,34978
USA,Verdi,USA0006531,32675
USA,Vergennes 9,USA0006519,21413
USA,Verizon-Torrance,USA0059261,
USA,Vermillion Energy Facility,USA0055111,
USA,Vernon,USA0007436,
USA,Vernon Boulevard,USA0007909,47261
USA,Vernon Dam,USA0002352,27450
USA,Versailles Peaking,USA0007775,58968
USA,Verso Paper Quinnesec Mich Mill,USA0050251,16078
USA,Verwey-Hanford Dairy Digester #1,USA0060918,
USA,Vestaburg,USA0001881,37314
USA,Vestas Towers America  Inc.,USA0057643,
USA,Veyo Heat Recovery Project,USA0060421,
USA,Vickers,USA0059190,
USA,Vicksburg Solar,USA0059605,69682
USA,Victor Dry Farm Ranch A,USA0058418,
USA,Victor Dry Farm Ranch B,USA0058419,
USA,Victor J Daniel Jr,USA0006073,26572
USA,Victor Mesa Linda B2,USA0059269,
USA,Victor Mesa Linda C2,USA0059270,
USA,Victor Mesa Linda D2,USA0059271,
USA,Victor Mesa Linda E2,USA0059272,
USA,Victor Valley CC CPV Solar,USA0057254,61725
USA,Victoria,USA0003443,15945
USA,Victoria Dam,USA0001774,35504
USA,Victoria Texas Plant,USA0010790,
USA,Victory Garden (Tehachapi),USA0050532,36025
USA,Victory Garden Phase IV LLC,USA0052160,37654
USA,Victory Mills,USA0010902,17447
USA,Victory Solar LLC,USA0060764,
USA,Victory Wind Farm,USA0056379,55615
USA,Vienna Operations,USA0001564,18246
USA,Vienna Wind Farm,USA0057874,64763
USA,Vieques EPP,WRI1028006,49079
USA,Viking,USA0056147,56869
USA,Viking Energy of Lincoln,USA0050772,30684
USA,Viking Energy of McBain,USA0050770,17860
USA,Viking Energy of Northumberland,USA0050771,30685
USA,Viking Wind Partners,USA0056153,
USA,Village Creek Water Reclamation Facility,USA0054520,49099
USA,Villisca Municipal Power Plant,USA0001193,36058
USA,Vinam,USA0058450,
USA,Vineland Headquarters,USA0057742,
USA,Vineland Mays Landing Solar,USA0057660,61832
USA,Vintner Solar,USA0058509,67817
USA,Vinton,USA0001194,36070
USA,Viola,USA0004139,36072
USA,Virginia,USA0002018,36127
USA,Virginia Beach,USA0056693,66560
USA,Virginia City Hybrid Energy Center,USA0056808,55695
USA,Virginia Tech Power Plant,USA0056785,
USA,Vischer Ferry,USA0002686,27576
USA,Vista Grande HS at Casa Grande,USA0058517,64456
USA,Vitro Flat Glass LLC,USA0058053,
USA,Vogtle,USA0000649,21007
USA,Volkswagen Solar System,USA0058401,
USA,Volta 1,USA0000290,29442
USA,Volta 2,USA0000180,29440
USA,Vuelta Solar,USA0061245,
USA,Vulcan-BN Geothermal Power Company,USA0050210,15313
USA,Vulcraft Solar,USA0060365,
USA,W A Parish,USA0003470,22413
USA,W E Warne,USA0006196,15337
USA,W H Hill,USA0000772,21888
USA,W H Weatherspoon,USA0002716,15630
USA,W H Zimmer,USA0006019,16329
USA,W K Sanders,USA0000678,26882
USA,W Plant,USA0059458,
USA,W R Gianelli,USA0000448,15332
USA,W S Lee,USA0003264,
USA,W.A. Parish Carbon Capture Plant,USA0058378,
USA,WC Landfill Energy LLC,USA0057848,
USA,WCROC Wind Farm,USA0057823,
USA,WEA Texas Bayonne,USA0057383,
USA,WED Coventry 1,USA0059301,69257
USA,WED Coventry 2,USA0059302,69257
USA,WED Coventry 3,USA0059305,69257
USA,WED Coventry 4,USA0059306,69257
USA,WED Coventry 6,USA0059314,69257
USA,WED NK Green,USA0059295,
USA,WED Portsmouth One  LLC,USA0061002,58281
USA,WFEC GenCo LLC,USA0055655,
USA,WPPI Hartford DG,USA0056266,
USA,WSMR I,USA0058010,
USA,WWRF Solar Plant,USA0056922,
USA,WWTP Power Generation Station,USA0056036,
USA,WYM 1250 Palmer LLC,USA0060614,
USA,Wabash Valley Power IGCC,USA0057842,
USA,Wabuska,USA0055988,52764
USA,Waco Farm,USA0058863,68437
USA,Waddell,USA0007164,15826
USA,Wadesboro Farm 1,USA0061087,
USA,Wadesboro Farm 2,USA0060575,
USA,Wadesboro Farm 3,USA0060576,
USA,Wadham Energy LP,USA0050293,35313
USA,Wading River,USA0007146,
USA,Wadsworth,USA0007580,63113
USA,Wagner Wind LLC,USA0058233,
USA,Wagon Trail LLC,USA0056974,
USA,Wagstaff Farm 1,USA0058862,67842
USA,Wahoo,USA0002310,36201
USA,Waiau,USA0000766,21900
USA,Waiau Hydro,USA0000774,
USA,Waihonu North Solar,USA0058655,70620
USA,Waihonu South Solar,USA0058656,70109
USA,Wailuku River Hydroelectric,USA0054827,34080
USA,Waimea,USA0000768,21889
USA,Wainiha Hydro,USA0010413,
USA,Wake County LFG Facility,USA0059688,
USA,Wake Wind Energy Center,USA0058766,69835
USA,Wakefern Food Corp,USA0058123,
USA,Wakefield,USA0002311,27305
USA,Wal-Mart Truth or Consequences PV,USA0060341,
USA,Walden,USA0010848,17448
USA,Walgreens Woodland Distribution Center,USA0057006,64234
USA,Wallace,USA0059050,68258
USA,Wallace Dam,USA0006087,21006
USA,Wallingford Energy,USA0055517,47008
USA,Wallowa Falls,USA0003041,29551
USA,Wallys Wind Farm LLC,USA0056585,
USA,Walmart Casa Grande,USA0057939,64456
USA,Walnut,USA0004256,57754
USA,Walnut Creek Energy Park,USA0057515,35106
USA,Walnut Energy Center,USA0056078,35106
USA,Walnut Springs Solar,USA0061370,
USA,Walnut Wind Farm,USA0056811,58415
USA,Walpole Solar 2,USA0058936,
USA,Walt Disney World Solar Facility,USA0059973,
USA,Walter Bouldin Dam,USA0000004,12597
USA,Walter C Beckjord,USA0002830,
USA,Walter F George,USA0000761,35600
USA,Walter Scott Jr Energy Center,USA0001082,26312
USA,Walters,USA0002715,15628
USA,Walters Solar (FLS 260),USA0059603,
USA,Walterville,USA0003071,19816
USA,Walton Bainbridge Power Facility,USA0056015,
USA,Walton County Power LLC,USA0055128,
USA,Walton Discover Power Facility,USA0055138,
USA,Walton Street Substation,USA0056598,
USA,Wamego,USA0001328,36250
USA,Wanapum,USA0003888,21319
USA,Wanship,USA0003698,36479
USA,Wansley,USA0006052,21004
USA,Wansley Combined Cycle,USA0055965,21004
USA,Wansley Unit 9,USA0007946,
USA,Wappinger Falls Hydroelectric,USA0054573,
USA,Wapsie Valley Creamery Back Up Generator,USA0059379,
USA,Wapsipinicon Wind Project,USA0056876,58272
USA,Ward Butte Windfarm LLC,USA0056975,
USA,Ward WTP,USA0057607,
USA,Ware Shoals Hydro Project,USA0010801,17450
USA,Wareham MA 1,USA0060443,
USA,Warm Springs Hydro Project,USA0054261,32951
USA,Warm Springs Power Enterprises,USA0054721,
USA,Warner Lambert,USA0054604,
USA,Warren,USA0003132,
USA,Warren County,USA0055939,50808
USA,Warren County Solar,USA0056888,
USA,Warren F Sam Beasley Generation Station,USA0007962,49811
USA,Warren Lumber Mill,USA0050640,
USA,Warrensburg Hydroelectric,USA0010218,12388
USA,Warrenton Farm,USA0058312,
USA,Warrick,USA0006705,33215
USA,Warrior Ridge Hydro,USA0010152,13141
USA,Warsaw Farm,USA0058848,66571
USA,Warsaw I,USA0059119,
USA,Warsaw II,USA0059120,
USA,Wasatch Energy Systems Energy Recovery,USA0055302,63287
USA,Waseca Solar,USA0060532,
USA,Washington,USA0001329,36335
USA,Washington Airport Solar LLC,USA0058845,
USA,Washington City Electric Generation,USA0059660,
USA,Washington County Cogeneration Facility,USA0007697,45690
USA,Washington County Power LLC,USA0055332,
USA,Washington Energy Facility,USA0055397,
USA,Washington Island,USA0004148,36331
USA,Washington Millfield Solar  LLC,USA0058846,
USA,Washington White Post Solar LLC,USA0058135,66572
USA,Washoe,USA0006532,32677
USA,Wasson CO2 Removal Plant,USA0052122,13238
USA,Waste Energy Services,USA0050077,
USA,Waste Management Arden LFGTE,USA0057014,
USA,Waste Management Bethel LFGTE,USA0056531,
USA,Waste Management Columbia Ridge LFGTE,USA0057015,60899
USA,Waste Management Crossroads LFGTE,USA0057016,
USA,Waste Management Eco Vista LFGTE,USA0057025,
USA,Waste Management King George LFGTE,USA0057022,
USA,Waste Management Lockwood LFGTE,USA0057166,
USA,Waste Management Madison County LFGTE,USA0057021,
USA,Waste Management Middle Peninsula LFGTE,USA0057018,59834
USA,Waste Management Naples LFGTE Project,USA0057168,
USA,Waste Management Northern Oaks LFGTE,USA0057024,60566
USA,Waste Management Piedmont LFGTE Project,USA0057169,
USA,Waste Management Rolling Meadows LFGTE,USA0057023,60900
USA,Waste Water Plant Generator,USA0056022,
USA,Waste Water Treatment Plant,USA0059060,
USA,Watauga,USA0003418,34377
USA,Watchtower Educational Center,USA0055619,
USA,Water Filter Plant #2,USA0055534,
USA,Water Reclamation Plant,USA0058617,
USA,Water Street Station,USA0007398,34197
USA,Water Treatment 1 & 2,USA0057605,
USA,Water Treatment Plant Generators,USA0056368,
USA,Waterbury 22,USA0006520,21415
USA,Waterbury Generation,USA0056629,57928
USA,Wateree,USA0003297,32996
USA,Wateree Hydro,USA0003270,18747
USA,Waterford 1 & 2,USA0008056,25137
USA,Waterford 3,USA0004270,25138
USA,Waterloo,USA0000971,
USA,Waterloo Lundquist,USA0007851,48112
USA,Waterloo Solar  LLC,USA0058796,
USA,Waterport,USA0002623,27875
USA,Waters River,USA0001678,29794
USA,Waterside Power  LLC,USA0056189,70541
USA,Watertown,USA0002700,
USA,Watertown Power Plant,USA0007247,
USA,Watervliet PV,USA0059853,68904
USA,Watkins Manufacturing Co.,USA0057715,
USA,Watson Cogeneration,USA0050216,13450
USA,Watson Seed Farm PV1,USA0059153,70074
USA,Watts 3115,USA0058454,
USA,Watts Bar Hydro,USA0003420,40829
USA,Watts Bar Nuclear Plant,USA0007722,34375
USA,Watts Farm,USA0058317,68437
USA,Waukegan,USA0000883,17178
USA,Waupun Correctional Central Heating Plt,USA0054407,
USA,Wausau,USA0004077,37263
USA,Wausau Paper Middletown,USA0057940,
USA,Waverly Community Wind Project,USA0057214,
USA,Waverly Municipal Electric North Plant,USA0006554,
USA,Waverly Wind Farm LLC,USA0057614,67704
USA,Waxdale,USA0059448,50926
USA,Way Dam,USA0001785,37212
USA,Waymart Wind,USA0056001,48153
USA,Wayne County,USA0007538,
USA,Wayne IC,USA0002312,36451
USA,Wayne Solar I LLC,USA0060602,67698
USA,Wayne Solar II LLC,USA0060598,67699
USA,Wayne Solar III LLC,USA0060597,67700
USA,Waynesville Solar Farm (MO),USA0060706,70692
USA,Waynoka Gas Processing Plant,USA0059782,
USA,Weatherford,USA0003624,36470
USA,Weatherford Wind Energy Center,USA0056273,52467
USA,Webb Forging,USA0007814,
USA,Webber,USA0001722,17541
USA,Webbers Falls,USA0002987,35598
USA,Webberville Solar Project,USA0057699,59217
USA,Weber,USA0003661,29550
USA,Webster City,USA0001198,36492
USA,Weeks Falls,USA0054387,17449
USA,Weiss Dam,USA0000020,12598
USA,Welcome Wind Turbine,USA0057248,
USA,Weleetka,USA0002966,30918
USA,Wellesley College Central Utility Plant,USA0054937,36528
USA,Wellford Renewable Energy Plant,USA0057885,
USA,Wellington,USA0007878,63114
USA,Wellington 1,USA0001330,36537
USA,Wellington 2,USA0007339,36537
USA,Wellons Farm,USA0059584,67851
USA,Wells,USA0003886,18575
USA,Wells IC,USA0002020,
USA,Wellsburg Wind Project,USA0058886,64764
USA,Welport Lease Project,USA0054447,35476
USA,Welsh,USA0006139,33278
USA,Wesleyan University Cogen 1,USA0058158,
USA,Wessington Springs,USA0056650,56977
USA,West 14th Street,USA0001332,37125
USA,West 41st Street,USA0002909,16734
USA,West Babylon,USA0002521,25028
USA,West Bend,USA0001199,36573
USA,West Boylston Community Shared Solar,USA0061415,63248
USA,West Brookfield Solar  LLC,USA0060644,
USA,West Buxton,USA0001508,15914
USA,West Camden,USA0057409,63331
USA,West Campus Cogeneration Facility,USA0007991,
USA,West Charleston,USA0003753,14062
USA,West County Energy Center,USA0056407,54417
USA,West Coxsackie,USA0002487,15854
USA,West Danville 15,USA0003743,21416
USA,West Davisville Solar,USA0059043,68866
USA,West Delaware Tunnel Plant,USA0051033,35319
USA,West Deptford Energy Station,USA0056963,56014
USA,West Diesel Generation Unit,USA0056517,
USA,West End Dam Hydroelectric Project,USA0050759,22981
USA,West Enfield Hydro,USA0010255,13985
USA,West Faribault Solar,USA0060533,
USA,West Gardner,USA0007929,51826
USA,West Gates Solar Station,USA0058206,
USA,West Greenwich Solar,USA0058214,102070
USA,West Groton CHP,USA0060276,
USA,West Group Data Center,USA0054294,
USA,West Group Data Center F,USA0056247,
USA,West Liberty,USA0001200,36595
USA,West Marinette,USA0004076,37264
USA,West Marinette 34,USA0007799,37264
USA,West Pemberton,USA0059186,
USA,West Phoenix,USA0000117,13503
USA,West Point (GA),USA0006133,35597
USA,West Point (PA),USA0052149,26044
USA,West Point Municipal,USA0002313,
USA,West Point PH,USA0000291,29441
USA,West Point Treatment Plant,USA0050329,27007
USA,West Receiving,USA0007853,
USA,West Salisbury Farm LLC,USA0059111,
USA,West Spring Street,USA0003823,17922
USA,West Station (DE),USA0000597,18244
USA,West Station (NJ),USA0006776,36062
USA,West Tennessee Solar Farm,USA0058431,70955
USA,West Texas Wind Energy LLC,USA0055367,
USA,West Tisbury Generating Facility,USA0006049,17185
USA,West Valley Generation Project,USA0055622,48192
USA,West Valley High School Solar,USA0058244,
USA,West Waconia Solar,USA0060534,
USA,WestRock (IL),USA0054513,
USA,WestRock (TX),USA0050101,
USA,WestRock (WA),USA0057099,
USA,WestRock Panama City Mill,USA0050807,33752
USA,WestRock Southeast  LLC.,USA0054004,
USA,WestRock-West Point Mill,USA0010017,16184
USA,Westborough Solar LLC,USA0059368,
USA,Westbrook,USA0002021,36648
USA,Westbrook Energy Center Power Plant,USA0055294,
USA,Westchester Gas Recovery,USA0056417,
USA,Westend Facility,USA0010685,28054
USA,Western 102 Power Plant,USA0056500,
USA,Western Antelope Blue Sky B,USA0059961,68621
USA,Western Antelope Blue Sky Ranch A,USA0058626,69520
USA,Western Antelope Dry Ranch,USA0058627,69520
USA,Western Branch High School,USA0059904,
USA,Western Michigan Solar Gardens,USA0060117,
USA,Western Michigan University Power Plant,USA0058161,18361
USA,Western Power & Steam Inc,USA0054410,
USA,Western Renewable Energy,USA0056358,
USA,Western Sugar Coop - Scottsbluff,USA0057937,
USA,Western Sugar Coop - Torrington,USA0057967,
USA,Western Sugar Coop- Ft Morgan,USA0058081,
USA,Westervelt Moundville Cogen,USA0057467,65257
USA,Westford Solar Park,USA0058534,
USA,Westhollow Technology Center,USA0054330,32548
USA,Westlands Solar PV Farm,USA0058616,58125
USA,Westmont 300B,USA0060914,
USA,Weston,USA0004078,37261
USA,Weston Hydro,USA0001509,15915
USA,Westport,USA0001560,13956
USA,Westport MA 1,USA0060473,
USA,Westport MA 2,USA0060476,
USA,Westridge Windfarm LLC,USA0056203,62050
USA,Westrock Hodge (LA),USA0050810,
USA,Westside Avenue,USA0060500,
USA,Westside Landfill Gas Recovery,USA0057020,63281
USA,Westside Solar Power PV1,USA0060275,64647
USA,Westside Solar Station,USA0057499,64647
USA,Westside WWTP,USA0057608,
USA,Westward Seafoods,USA0054305,
USA,Westwind Trust,USA0054258,
USA,Westwood Generation LLC,USA0050611,17858
USA,Wethersfield Wind Farm,USA0055368,45904
USA,Weybridge,USA0003728,15981
USA,Weyerhaeuser Pine Hill Operations,USA0054752,25337
USA,Weymouth Solar Plant,USA0060255,
USA,Whately Solar,USA0059033,
USA,Wheat Field Wind Power Project,USA0056854,58669
USA,Wheatland Generating Facility,USA0055224,46094
USA,Wheaton,USA0004014,28317
USA,Wheelabrator Baltimore Refuse,USA0010629,36860
USA,Wheelabrator Bridgeport,USA0050883,36861
USA,Wheelabrator Concord Facility,USA0050873,36865
USA,Wheelabrator Falls,USA0054746,36883
USA,Wheelabrator Frackville Energy,USA0050879,36866
USA,Wheelabrator Gloucester LP,USA0050885,36867
USA,Wheelabrator Hudson Falls,USA0010503,12393
USA,Wheelabrator Lisbon,USA0054758,36868
USA,Wheelabrator Millbury Facility,USA0050878,36872
USA,Wheelabrator North Andover,USA0050877,36870
USA,Wheelabrator Norwalk Energy,USA0050876,36873
USA,Wheelabrator Portsmouth,USA0054998,32321
USA,Wheelabrator Ridge Energy,USA0054529,36876
USA,Wheelabrator Saugus,USA0050880,36877
USA,Wheelabrator Shasta,USA0050881,36880
USA,Wheelabrator South Broward,USA0050887,36862
USA,Wheelabrator Westchester,USA0050882,36884
USA,Wheeler Dam,USA0000049,34376
USA,Whelan Energy Center,USA0000060,21854
USA,Whillock,USA0007135,13511
USA,Whirlwind Energy Center,USA0056673,56682
USA,Whiskeytown,USA0007189,31218
USA,Whispering Willow Wind Farm - East,USA0056355,57872
USA,Whitakers,USA0059526,102153
USA,Whitakers Farm (Fisher Rd),USA0060438,
USA,Whitcomb Solar Farm,USA0059049,
USA,White Bluff,USA0006009,13532
USA,White Creek Wind Farm,USA0056487,32355
USA,White Cross Farm,USA0058341,67838
USA,White Farm Solar  LLC,USA0060363,
USA,White Feather Generating Station,USA0056852,
USA,White Lake,USA0002369,30834
USA,White Oak Energy LLC,USA0057342,55556
USA,White Oak Solar  LLC,USA0060082,
USA,White Pine Electric Power,USA0010148,
USA,White Pine Solar  LLC,USA0060064,
USA,White Rapids,USA0001786,37213
USA,White River (WI),USA0003989,28300
USA,White River Lock and Dam 1,USA0057160,
USA,White River Lock and Dam 2,USA0057161,
USA,White River Lock and Dam 3,USA0057162,
USA,White River Solar,USA0058373,66569
USA,White River Solar 2,USA0058973,66569
USA,White Rock/Slab Creek,USA0000435,31882
USA,White Rose Foods Solar Facility,USA0058357,62853
USA,Whitehead,USA0007028,33421
USA,Whitehorn,USA0006120,30973
USA,Whitehouse Solar Farm,USA0060319,69645
USA,Whitemarsh Central Utility Plant,USA0056513,
USA,Whitetail,USA0058021,64444
USA,Whitethorn Solar LLC,USA0060193,
USA,Whitewater Hill Wind Partners,USA0056012,50285
USA,Whitewater Hydro Plant,USA0010162,
USA,Whitewater Valley,USA0001040,31399
USA,Whiting,USA0003975,
USA,Whiting Clean Energy,USA0055259,49925
USA,Whiting Refinery,USA0052130,13233
USA,Whitman,USA0058977,65398
USA,Whitney,USA0006414,35599
USA,Whittemore,USA0001201,36954
USA,Whittier LFG Power Plant #1,USA0057102,63238
USA,Wichita Plant,USA0050169,23845
USA,Wicomico,USA0056680,
USA,Wilber,USA0002315,36978
USA,Wilbur,USA0003421,34384
USA,Wild Horse,USA0056322,52656
USA,Wildcat Wind,USA0057887,66138
