wri_id,wri_name,country,geo_id,geo_name,carmav3_id,carmav3_name,osm_id,osm_name
1012229,Diablo Canyon,United States of America,2925,Diablo Canyon Nuclear Power Plant United States of America,10752,DIABLO CANYON,1083242967,Diablo Canyon Power Plant Unit #1
1012236,Dickerson,United States of America,476,Dickerson Coal Power Plant MD USA,10772,DICKERSON,63912127,Dickerson Generating Station
1012263,Dogwood Energy Facility,United States of America,,,2013,DOGWOOD ENERGY FACILITY,,
1012265,Dolet Hills,United States of America,483,Dolet Hills Coal Power Plant LA USA,11023,DOLET HILLS,,
1012278,Donald C Cook,United States of America,2961,Donald C. Cook Nuclear Power Plant United States of America,10353,DONALD C COOK,89556130,D.C. Cook Nuclear Power Plant
1012285,Doswell Energy Center,United States of America,2965,Doswell Energy Center Gas Plant VA USA,11215,DOSWELL ENERGY CENTER,,
1012294,Dow Chemical Texas Operation,United States of America,2969,Dow Chemical Texas Operation Gas Plant TX USA,14057,DOW CHEMICAL TEXAS OPERATION,,
1012300,Dresden Energy Facility,United States of America,,,11303,DRESDEN ENERGY,,
1012301,Dresden Generating Station,United States of America,,,11300,DRESDEN GENERATING STATION,43929754,Dresden Generating Station
1012321,Duane Arnold Energy Center,United States of America,2980,Duane Arnold Nuclear Power Plant United States of America,11374,DUANE ARNOLD ENERGY CENTER,162568408,Duane Arnold Energy Center
1012329,Dunkirk Generating Plant,United States of America,503,Dunkirk Generating Station Coal Plant NY USA,11482,DUNKIRK GENERATING PLANT,1776232507,Dunkirk Generating Station
1012342,Dynegy Moss Landing Power Plant,United States of America,4380,Moss Landing Power Plant Gas Plant CA USA,29487,DYNEGY MOSS LANDING POWER PLANT,24396903,Moss Landing Power Plant
1012344,E B Harris Electric Generating Plant,United States of America,2995,E B Harris Electric Generating Plant Gas Plant AL USA,12331,E B HARRIS ELECTRIC GENERATING PLANT,164658814,E B Harris Electric Generating Plant
1012345,E C Gaston,United States of America,,,11735,E C GASTON,235990213,Earnest C Gaston Steam Plant
1012346,E D Edwards,United States of America,510,E D Edwards Coal Power Plant IL USA,11768,E D EDWARDS,,
1012347,E F Barrett,United States of America,2996,E F Barrett Gas Plant NY USA,11846,E F BARRETT,368062920,Edward F Barrett Power Station
1012352,E W Brown,United States of America,45626,E W Brown Coal and GT Power Plant KY USA,12928,E W BROWN,24548107,E.W. Brown Generating Station
1012369,East Bend,United States of America,3004,East Bend Coal Power Plant KY USA,11626,EAST BEND,28534071,East Bend Power Plant
1012379,East River,United States of America,3008,East River Oil Plant NY USA,11657,EAST RIVER,,
1012407,Eddystone Generating Station,United States of America,530,Eddystone Generating Station Coal Plant PA USA,11773,EDDYSTONE GENERATING STATION,,
1012412,Edge Moor,United States of America,44397,Edge Moor Coal Power Plant DE USA,72880,EDGE MOOR,,
1012415,Edgewater,United States of America,533,Edgewater Coal Plant WI USA,11798,EDGEWATER (4050),,
1012419,Edward C Hyatt,United States of America,535,Edward C Hyatt Hydro Power Plant CA USA,11853,EDWARD C HYATT,,
1012422,Edwardsport,United States of America,536,Edwardsport Coal Power Plant IN USA,11829,EDWARDSPORT 2,421376688,Edwardsport Integrated Gasification Combined Cycle
1012423,Edwin I Hatch,United States of America,3025,Edwin I. Hatch Nuclear Power Plant United States of America,17099,EDWIN I HATCH,52069713,Hatch Nuclear Plant
1012426,Effingham County Power Project,United States of America,3026,Effingham County Power Project Gas Plant GA USA,11848,EFFINGHAM COUNTY POWER PROJECT,,
1012441,El Segundo Energy Center LLC,United States of America,3039,El Segundo Power Gas Plant CA USA,,,49715849,El Segundo Generating Station
1012452,Elgin Energy Center LLC,United States of America,3048,Elgin Energy Center Gas Plant IL USA,12266,ELGIN ENERGY CENTER,1296944679,Elgin Energy Center
1012460,Elk Hills Power LLC,United States of America,3054,Elk Hills Power LLC Gas Plant CA USA,12286,ELK HILLS POWER LLC,,
1012478,Elm Road Generating Station,United States of America,,,12326,ELM ROAD,4201182239,Elm Road Generating Station
1012486,Elwood Energy LLC,United States of America,3063,Elwood Energy LLC Gas Plant IL USA,12365,ELWOOD ENERGY LLC,6333921,Elwood Energy
1012488,Emery Station,United States of America,3066,Emery Station Gas Plant IA USA,12403,EMERY STATION,307747828,Emery Generating Station
1012491,Empire Generating Co  LLC,United States of America,,,12428,EMPIRE GENERATING,,
1012493,Emporia Energy Center,United States of America,,,12430,EMPORIA ENERGY CENTER,,
1012494,Encina,United States of America,3074,Encina Gas Plant CA USA,6537,ENCINA,26587762,Encina Power Station
1012511,Entergy Rhode Island State Energy LP,United States of America,5070,Rhode Island State Energy Partners Gas Plant RI USA,37212,RHODE ISLAND STATE ENERGY PARTNERS,,
1012515,EP Newington Energy LLC,United States of America,,,31052,NEWINGTON,,
1012536,Etiwanda Generating Station,United States of America,3110,Etiwanda Generating Station Gas Plant CA USA,12845,ETIWANDA GENERATING STATION,,
1012575,ExxonMobil Beaumont Refinery,United States of America,3123,ExxonMobil Beaumont Refinery Oil Plant TX USA,3734,EXXONMOBIL BEAUMONT REFINERY,,
1012590,Fairfield Pumped Storage,United States of America,44409,Fairfield Pumped Storage Hydro Power Plant SC USA,71046,FAIRFIELD PUMPED STORAGE,,
1012597,Fairless Energy Center,United States of America,3138,Fairless Energy Center Gas Plant PA USA,13043,FAIRLESS ENERGY CENTER,2173140,Dominion Fairless Energy
1012624,Fayette Energy Facility,United States of America,3158,Fayette Energy Facility Gas Plant PA USA,13202,FAYETTE ENERGY FACILITY,,
1012625,Fayette Power Project,United States of America,580,Fayette Power Project Coal Plant TX USA,13201,FAYETTE POWER PROJECT,94615598,Fayette Power Project
1012637,Fermi,United States of America,3168,Fermi Oil Plant MI USA,70648,FERMI 1,104526986,Enrico Fermi Nuclear Generating Station
1012649,FirstEnergy Allegheny Energy Units 3 4 & 5,United States of America,2042,Allegheny Energy Units 3 4  and  5 Gas Plant PA USA,72226,ALLEGHENY ENERGY UNITS 3 4 & 5,,
1012654,FirstEnergy Bruce Mansfield,United States of America,220,Bruce Mansfield Coal Plant PA USA,5958,BRUCE MANSFIELD,168814619,Bruce Mansfield Power Station
1012657,FirstEnergy Fort Martin Power Station,United States of America,613,Fort Martin Power Station Coal Plant WV USA,13810,FORT MARTIN POWER STATION,96793997,Fort Martin Power Station
1012658,FirstEnergy Harrison Power Station,United States of America,745,Harrison Power Station Coal Plant WV USA,16979,HARRISON POWER STATION,186792667,Harrison Power Station
1012664,FirstEnergy Pleasants Power Station,United States of America,1359,Pleasants Power Station Coal Plant WV USA,34941,PLEASANTS POWER STATION,186792679,Pleasants Power Station
1012667,FirstEnergy W H Sammis,United States of America,1827,W H Sammis Coal Plant OH USA,49497,W H SAMMIS,,
1012668,FirstEnergy West Lorain,United States of America,6048,West Lorain Gas Plant OH USA,70881,WEST LORAIN,,
1012693,Flint Creek,United States of America,44489,Flint Creek Coal Power Plant AR USA,13582,FLINT CREEK,,
1012724,Fore River Generating Station,United States of America,45588,Fore River Generating Station Gas Plant MA USA,13730,FORE RIVER GENERATING STATION,29528385,Fore River Station
1012731,Formosa Utility Venture Ltd,United States of America,3198,Formosa Utility Venture Ltd Gas Plant TX USA,35071,FORMOSA UTILITY VENTURE LTD,,
1012732,Forney Energy Center,United States of America,3199,Forney Energy Center Gas Plant TX USA,13756,FORNEY ENERGY CENTER,39952915,Forney Energy Center
1012733,Fort Calhoun,United States of America,3201,Fort Calhoun Nuclear Power Plant United States of America,70773,FORT CALHOUN,119276823,Fort Calhoun Nuclear Generating Station
1012743,Fort Myers,United States of America,3207,Fort Myers Gas Plant FL USA,70443,FORT MYERS,383333662,Fort Myers Oil Turbine
1012747,Fort St Vrain,United States of America,3209,Fort St Vrain Gas Plant CO USA,13829,FORT ST VRAIN,64854213,Fort St. Vrain Generating Station
1012766,Four Corners,United States of America,620,Four Corners Coal Plant NM USA,13905,FOUR CORNERS,87263427,Four Corners Generating Station
1012773,Fowler Ridge Wind Farm LLC,United States of America,45376,Fowler Ridge Wind Farm IN USA,4069,FOWLER RIDGE WIND FARM LLC,,
1012774,Fox Energy Center,United States of America,3218,Fox Valley Energy Center Waste Plant WI USA,72300,FOX ENERGY CENTER,,
1012785,FPL Energy Marcus Hook LP,United States of America,3221,FPL Energy Marcus Hook LP Gas Plant PA USA,72249,FPL ENERGY MARCUS HOOK LP,,
1012822,Freestone Energy Center,United States of America,,,,,422731521,Freestone Energy Center
1012825,Fremont Energy Center,United States of America,,,14091,FREMONT ENERGY,,
1012839,Front Range Power Plant,United States of America,3242,Front Range Power Project Gas Plant CO USA,14176,FRONT RANGE POWER PROJECT,419082249,Front Range Power Station
1012842,Frontera Energy Center,United States of America,3244,Frontera Energy Center Gas Plant TX USA,14179,FRONTERA ENERGY CENTER,,
1012854,G G Allen,United States of America,637,G G Allen Coal Plant NC USA,1003,G G ALLEN,254053221,Block G
1012871,Gallatin (TN),United States of America,640,Gallatin Coal Plant TN USA,14489,GALLATIN (3403),27798691,Gallatin Steam Plant
1012887,Garrison,United States of America,644,Garrison Hydro Power Plant ND USA,14679,GARRISON,425223376,Garrison Dam Powerhouse
1012901,Gateway Generating Station,United States of America,5686,Tenaska Gateway Generating Station Gas Plant TX USA,44965,TENASKA GATEWAY GENERATING STATION,,
1012921,General James M Gavin,United States of America,653,General James M Gavin Coal Plant OH USA,14748,GENERAL JAMES M GAVIN,389629672,James A. Gavin Power Plant
1012938,George Neal North,United States of America,655,George Neal North Coal Power Plant IA USA,70524,GEORGE NEAL NORTH,,
1012939,George Neal South,United States of America,656,George Neal South Coal power Plant IA USA,71157,GEORGE NEAL SOUTH,,
1012958,Gerald Andrus,United States of America,3306,Gerald Andrus Oil Plant MS USA,14951,GERALD ANDRUS,,
1012959,Gerald Gentleman,United States of America,662,Gerald Gentleman Coal Plant NE USA,14952,GERALD GENTLEMAN,269145624,Gerald Gentleman Station
1012963,Geysers Unit 5-20,United States of America,3309,Geysers Unit 5-20 Geothermal Plant CA USA,15010,GEYSERS UNIT 5-20,,
1012964,Ghent,United States of America,663,Ghent Coal Power Plant KY USA,15039,GHENT,155925587,Ghent Generating Station
1012967,Gibson,United States of America,665,Gibson Coal Power Plant IN USA,15060,GIBSON,421339318,Gibson Generating Station
1012971,Gila River Power Block 3,United States of America,3316,Gila River Power LP Gas Plant AZ USA,15100,GILA RIVER POWER STATION,154421542,Gila River Power Station
1012972,Gila River Power Station,United States of America,3316,Gila River Power LP Gas Plant AZ USA,15100,GILA RIVER POWER STATION,154421542,Gila River Power Station
1012973,Gilbert,United States of America,45625,Gilbert Gas Power Plant NJ USA,15103,GILBERT,41060488,Gilbert Generating Station
1012987,Gleason Generating Facility,United States of America,3329,Gleason Generating Facility Gas Plant TN USA,72133,GLEASON GENERATING FACILITY,,
1012989,Glen Canyon Dam,United States of America,45363,Glen Canyon Dam Hydro Power Plant AZ USA,15247,GLEN CANYON DAM,419361405,Glen Canyon Powerplant
1013029,Goose Creek Energy Center,United States of America,3352,Goose Creek Energy Center Gas Plant IL USA,15484,GOOSE CREEK ENERGY CENTER,,
1013033,Gordon Evans Energy Center,United States of America,3354,Gordon Evans Energy Center Gas Plant KS USA,15498,GORDON EVANS ENERGY CENTER,69707335,Gordon Evans Energy Center
1013035,Gorgas,United States of America,680,Gorgas Coal Power Plant AL USA,15508,GORGAS,235990215,Gorgas Power Plant
1013043,Gowanus Gas Turbines Generating,United States of America,3359,Gowanus Gas Turbines Generating Gas Plant NY USA,70802,GOWANUS GAS TURBINES GENERATING,,
1013049,Graham,United States of America,3364,Graham Gas Plant TX USA,15648,GRAHAM,,
1013056,Grand Coulee,United States of America,45860,Grand Coulee Hydro Power Plant WA USA,15679,GRAND COULEE,898986,Grand Coulee Dam
1013057,Grand Gulf,United States of America,3369,Grand Gulf Nuclear Power Plant United States of America,15684,GRAND GULF,419368117,Grand Gulf Nuclear Generating Station
1013066,Grand Tower Energy Center LLC,United States of America,3373,Grand Tower Gas Plant IL USA,,,368074650,Grand Tower Power Station
1013079,Granite Ridge,United States of America,3379,Granite Ridge Gas Plant NH USA,15740,GRANITE RIDGE,86370437,Granite Ridge
1013096,Grays Harbor Energy Facility,United States of America,,,71321,GRAYS HARBOR ENERGY FACILITY,,
1013105,Greater Des Moines,United States of America,3390,Greater Des Moines Gas Plant IA USA,15808,GREATER DES MOINES,442823435,Greater Des Moines Energy Center
1013112,Green Country Energy LLC,United States of America,3392,Green Country Energy LLC Gas Plant OK USA,15819,GREEN COUNTRY ENERGY LLC,208114712,Green Country Energy
1013121,Green Power 2,United States of America,3396,Green Power 2 Gas Plant TX USA,42522,GREEN POWER 2,,
1013127,Greene County,United States of America,709,Greene County Coal Power Plant AL USA,15850,GREENE COUNTY,235990217,Greene County Steam Plant
1013136,Greens Bayou,United States of America,45635,Greens Bayou Gas Power Plant TX USA,70951,GREENS BAYOU,2854431,Greens Bayou Electric Generating Station
1013142,Greenwood (MI),United States of America,3408,Greenwood Gas Plant MI USA,15879,GREENWOOD (6035),206885817,Greenwood Energy Center
1013151,Griffith Energy LLC,United States of America,3411,Griffith Energy Gas Plant AZ USA,15934,GRIFFITH ENERGY LLC,,
1013172,Guadalupe Generating Station,United States of America,3421,Guadalupe Generating Station Gas Plant TX USA,16126,GUADALUPE GENERATING STATION,342660063,Guadalupe Power Partners Generating Station
1013179,H Allen Franklin Combined Cycle,United States of America,3436,H Allen Franklin Combined Cycle Gas Plant AL USA,13983,H ALLEN FRANKLIN COMBINED CYCLE,,
1013180,H B Robinson,United States of America,720,H B Robinson Coal Plant SC USA,70931,H B ROBINSON,159607182,H. B. Robinson Nuclear Generating Station
1013181,H L Culbreath Bayside Power Station,United States of America,3438,H.  L.  Culbreath Bayside Gas Plant FL USA,71272,H.  L.  CULBREATH BAYSIDE,6284874,H.L. Culbreath Bayside Power Station
1013182,H L Spurlock,United States of America,721,H L Spurlock Coal Power Plant KY USA,17960,H L SPURLOCK,,
1013186,H Wilson Sundt Generating Station,United States of America,724,H. Wilson Sundt Generating Station Coal Power Plant AZ USA,16395,H WILSON SUNDT GENERATING STATION,,
1013214,Hammond,United States of America,734,Hammond Coal Power Plant GA USA,16743,HAMMOND,186847061,Hammond Steam Electric Generating Station
1013220,Handley,United States of America,3467,Handley Gas Plant TX USA,16784,HANDLEY,,
1013224,Hanging Rock Energy Facility,United States of America,3471,Hanging Rock Energy Facility Gas Plant OH USA,16796,HANGING ROCK ENERGY FACILITY,120402579,Hanging Rock Energy Facility
1013227,Harbor,United States of America,3476,Harbor Gas Plant CA USA,16873,HARBOR,80213757,Harbor Generatiing Station
1013236,Harding Street,United States of America,738,Harding Street Coal Power Plant IN USA,70509,HARDING STREET,421287650,Harding Street Station
1013243,Harllee Branch,United States of America,740,Harllee Branch Coal Power Plant GA USA,16940,HARLLEE BRANCH,170295992,Harllee Branch Power Plant
1013245,Harquahala Generating Project,United States of America,3483,Harquahala Generating Project Gas Plant AZ USA,16963,HARQUAHALA GENERATING PROJECT,91182230,Harquahala Generating Station
1013247,Harrington,United States of America,742,Harrington Coal Plant TX USA,16970,HARRINGTON,,
1013248,Harris,United States of America,743,Harris Dam Hydro Power Plant AL USA,37638,HARRIS DAM,32248471,Harris Nuclear Plant
1013254,Harrison County Power Project,United States of America,3485,Harrison County Power Project Gas Plant TX USA,16980,HARRISON COUNTY POWER PROJECT,,
1013256,Harry Allen,United States of America,3486,Harry Allen Gas Plant NV USA,16990,HARRY ALLEN 2,87806757,Harry Allen Generating Station
1013258,Harry L. Oswald,United States of America,,,72130,HARRY L. OSWALD,,
1013292,Hawthorn,United States of America,757,Hawthorn Coal Plant MO USA,17197,HAWTHORN,880281462,Hawthorn Station
1013294,Hay Road,United States of America,44398,Hay Road CCGT Power Plant DE USA,71144,HAY ROAD,,
